Customer_ID,Age,Income,Employment_Type,Credit_Score,DTI,Loan_Type,Loan_Amount,Interest_Rate,Loan_Term_Months,Region,Branch,Previous_Defaults,Late_Payments,Outstanding_Amount,Days_Past_Due,Loan_Status,Application_Date,Payment_Date
102506,30,37500.0,Salaried,618.0,15.0,Home Loan,3889000.0,15.0,240,South,Bengaluru,0,2,0.0,0,Closed,2022-08-16,2023-01-05
111283,36,61600.0,Salaried,524.0,27.4,Home Loan,1894000.0,10.79,60,West,Mumbai,0,0,1109200.0,0,Active,2022-09-22,2023-02-14
113018,53,50600.0,Salaried,750.0,32.4,Business Loan,2736000.0,6.0,180,South,Hyderabad,1,3,2465900.0,61,Delinquent,2024-09-07,2026-10-02
110435,43,36900.0,Unemployed,647.0,32.0,Business Loan,1717000.0,9.66,84,East,Patna,0,1,0.0,0,Closed,2024-07-28,2025-05-04
108038,23,61300.0,Self-Employed,622.0,33.9,Home Loan,5037000.0,6.0,60,South,Bengaluru,0,2,2483400.0,80,Delinquent,2022-02-28,2022-09-11
112273,38,29200.0,Self-Employed,657.0,15.4,Education Loan,1037000.0,13.41,84,South,Hyderabad,0,1,234200.0,0,Active,2023-04-05,2024-12-20
115330,49,63700.0,Unemployed,531.0,40.8,Personal Loan,282000.0,13.58,36,North,Chandigarh,1,0,99800.0,0,active,2023-03-27,2023-09-22
119626,44,,Self-Employed,595.0,22.5,Auto Loan,1012000.0,6.2,24,North,Delhi,0,0,712500.0,0,Active,29-Jun-2023,2024-04-10
102398,28,43700.0,Salaried,762.0,18.8,Auto Loan,716000.0,13.36,240,West,Ahmedabad,1,0,257000.0,0,Active,2021-05-12,2023-06-08
119875,40,104600.0,Salaried,659.0,38.9,Personal Loan,576000.0,16.86,120,South,Hyderabad,2,0,267200.0,0,Active,2024-12-09,2026-11-13
106867,53,100800.0,Salaried,783.0,42.2,Personal Loan,296000.0,13.16,48,East,Patna,1,1,215600.0,4,Delinquent,2024-07-28,2024-10-16
107857,26,44700.0,Self-Employed,725.0,16.7,Business Loan,1899000.0,11.76,36,South,Hyderabad,2,2,0.0,0,Closed,2021-11-17,2023-07-14
111713,54,18000.0,Self-Employed,678.0,27.6,Home Loan,4600000.0,13.53,12,North,Lucknow,0,2,0.0,0,Closed,2024-10-11,2025-09-02
115922,33,41300.0,Self-Employed,581.0,42.6,Personal Loan,424000.0,12.3,48,East,Kolkata,0,2,178500.0,12,Delinquent,2023-10-08,2025-07-06
113041,29,28700.0,Self-Employed,714.0,31.7,Business Loan,1369000.0,10.19,48,North,Lucknow,2,3,973800.0,0,Active,2021-06-24,2022-10-16
113960,40,150900.0,Salaried,738.0,38.7,Business Loan,1997000.0,6.62,180,Central,Raipur,1,0,785300.0,0,Active,2022-09-16,2023-07-28
103021,54,26100.0,Salaried,497.0,32.5,Home Loan,6799000.0,7.12,24,Central,Raipur,0,4,4329900.0,17,Delinquent,2021-01-13,2023-01-27
100832,29,44000.0,Retired,622.0,42.6,Education Loan,1614000.0,11.35,12,East,Kolkata,0,4,689700.0,0,Active,2021-11-19,2022-03-24
107573,32,129800.0,Salaried,626.0,18.4,Personal Loan,405000.0,12.03,36,Central,Raipur,2,1,0.0,0,Closed,2021-11-09,2022-11-25
106246,46,29800.0,Retired,658.0,33.2,Business Loan,2695000.0,19.01,240,Central,Bhopal,0,3,531200.0,39,DELINQUENT,2022-03-23,2023-10-02
117666,59,37200.0,Salaried,467.0,19.9,Credit Card,175000.0,12.35,180,West,Mumbai,0,1,0.0,0,Closed,2023-11-13,2026-01-17
108960,36,52500.0,Business Owner,535.0,10.1,Education Loan,922000.0,15.72,240,West,Pune,0,3,0.0,0,Closed,2023-11-09,2024-05-14
110416,38,74700.0,Business Owner,710.0,40.6,Education Loan,558000.0,8.68,120,South,Chennai,3,1,0.0,0,Closed,2021-02-03,2022-12-10
112875,25,64100.0,Salaried,631.0,47.8,Credit Card,156000.0,14.8,24,West,Mumbai,0,2,137400.0,21,Delinquent,2021-10-11,2022-02-14
113669,40,,Salaried,575.0,18.9,Auto Loan,879000.0,12.13,60,North,Chandigarh,0,2,0.0,0,Closed,2021-09-10,2024-01-17
120683,43,43900.0,,628.0,34.2,Personal Loan,280000.0,6.32,240,North,Chandigarh,0,3,230900.0,0,Active,2023-03-19,2023-06-14
100867,43,25700.0,Unemployed,677.0,43.0,Education Loan,1379000.0,10.71,24,east,Kolkata,0,4,890200.0,37,Default,2024-11-21,2025-03-21
119000,39,66900.0,Unemployed,759.0,50.2,Personal Loan,480000.0,11.85,84,West,Mumbai,0,1,0.0,0,Closed,2021-12-21,2023-04-20
107357,44,69800.0,Business Owner,736.0,26.1,Personal Loan,413000.0,13.22,48,South,Chennai,0,1,316100.0,27,Delinquent,2022-07-01,2023-01-21
109661,39,99300.0,Self-Employed,652.0,29.6,Business Loan,1735000.0,10.23,48,North,Chandigarh,0,0,204000.0,0,Active,2024-01-08,2025-12-27
104264,36,59800.0,Salaried,735.0,30.5,Education Loan,860000.0,11.64,120,South,Bengaluru,0,1,248000.0,0,Active,2023-08-20,2024-06-03
112175,18,60700.0,Self-Employed,602.0,34.3,Education Loan,887000.0,11.94,12,North,Chandigarh,1,2,550800.0,36,Default,2022-04-13,2023-05-04
114191,57,53900.0,Salaried,603.0,7.8,Business Loan,1313000.0,10.7,12,East,Bhubaneswar,0,0,419000.0,0,Active,2021-12-30,2022-05-02
121214,42,43000.0,Salaried,599.0,12.9,Personal Loan,582000.0,19.34,24,East,Bhubaneswar,0,0,0.0,0,Closed,2024-05-23,2026-09-01
108952,25,112600.0,Salaried,643.0,9.3,Education Loan,911000.0,9.65,180,North,Chandigarh,0,1,756900.0,0,Active,2021-03-16,2022-05-21
118915,42,105900.0,Self-Employed,547.0,52.1,Home Loan,3502000.0,11.45,120,North,Delhi,0,1,1149400.0,0,Active,2023-11-07,2025-01-18
113228,24,106000.0,Salaried,667.0,40.4,Credit Card,156000.0,16.76,48,West,Mumbai,0,2,60200.0,0,Active,2024-05-28,2024-07-28
121198,43,45900.0,Unemployed,726.0,47.0,Auto Loan,732000.0,8.59,180,South,Chennai,1,2,228700.0,0,Active,2023-12-23,2025-06-13
112784,32,78800.0,Salaried,641.0,24.1,Home Loan,3309000.0,12.88,180,south,Bengaluru,0,4,955300.0,0,Active,2022-04-19,2023-04-10
102460,46,98600.0,Business Owner,595.0,-26.9,Business Loan,2048000.0,9.15,12,North,Chandigarh,0,0,1565500.0,0,Active,2024-05-09,2025-03-17
106642,62,60000.0,Self-Employed,721.0,19.0,Personal Loan,636000.0,9.29,180,West,Mumbai,0,0,477100.0,0,Active,2022-02-28,2024-04-18
116410,49,15200.0,Self-Employed,520.0,,Auto Loan,1052000.0,13.0,180,South,Bengaluru,0,1,0.0,0,Closed,2024-03-17,2024-08-10
120073,41,16900.0,Self-Employed,557.0,43.9,Personal Loan,391000.0,12.07,240,West,Mumbai,0,4,111100.0,4,Delinquent,2021-08-12,2022-09-14
101663,18,136100.0,Salaried,737.0,26.7,Home Loan,5390000.0,8.75,84,South,Hyderabad,0,1,3692900.0,0,Active,2023-05-23,2023-09-29
111750,20,34800.0,Salaried,706.0,39.8,Personal Loan,484000.0,14.21,36,Central,Nagpur,0,1,137900.0,0,Active,2024-03-21,2025-07-11
100630,53,41000.0,Self-Employed,628.0,35.3,Personal Loan,206000.0,15.23,60,South,Hyderabad,2,2,26800.0,5,Delinquent,2023-12-05,2024-01-04
104560,48,38000.0,Self-Employed,665.0,40.1,Education Loan,479000.0,8.33,84,West,Ahmedabad,0,1,0.0,0,closed,2021-08-19,2022-03-26
119036,42,106300.0,Self-Employed,721.0,17.5,Personal Loan,304000.0,14.59,180,North,Delhi,0,6,0.0,0,Closed,2024-02-22,2024-10-02
117568,34,87700.0,Salaried,766.0,62.9,Home Loan,4343000.0,12.57,36,West,Pune,1,6,1495100.0,0,Active,2022-10-24,2023-05-16
105765,41,124300.0,Salaried,594.0,15.2,Personal Loan,458000.0,13.6,36,South,Bengaluru,0,2,0.0,0,Closed,2024-12-04,2026-06-10
101388,59,35400.0,Business Owner,690.0,50.7,Credit Card,135000.0,9.67,60,East,Patna,0,2,25600.0,0,Active,2021-11-04,2023-01-21
113969,28,211100.0,Self-Employed,600.0,18.5,Personal Loan,135000.0,13.83,84,West,Mumbai,0,1,0.0,0,Closed,2021-03-06,2023-04-23
115961,23,45500.0,Business Owner,626.0,50.5,Home Loan,2709000.0,15.88,84,West,Ahmedabad,1,0,2390300.0,0,Active,2022-12-04,2024-11-23
104900,47,50300.0,Salaried,639.0,8.9,Auto Loan,545000.0,11.35,60,North,Delhi,1,4,266400.0,0,Active,2022-05-14,2022-07-14
105672,41,42800.0,Unemployed,617.0,28.3,Credit Card,217000.0,10.92,36,South,Hyderabad,2,1,180900.0,50,Default,2021-05-12,2022-04-19
114707,46,46200.0,Self-Employed,682.0,32.9,Education Loan,1534000.0,7.36,24,Central,Raipur,0,2,593600.0,0,Active,2024-11-26,2026-10-27
116743,40,44700.0,Salaried,649.0,-6.1,Home Loan,3413000.0,9.73,240,West,Pune,0,2,1811600.0,0,Active,2021-03-17,2022-10-29
108440,46,87000.0,Salaried,686.0,39.4,Education Loan,1127000.0,15.33,120,East,Patna,0,1,1111900.0,63,Default,2023-07-04,2025-01-08
120060,18,74600.0,Unemployed,809.0,32.3,Education Loan,759000.0,9.82,48,Central,Nagpur,0,2,0.0,0,Closed,2024-06-18,2025-05-29
102094,26,99600.0,Salaried,594.0,15.9,Auto Loan,1335000.0,13.58,36,South,Bengaluru,1,0,830100.0,0,Active,2021-08-25,2022-09-18
107367,61,18500.0,Self-Employed,588.0,49.4,Credit Card,88000.0,12.24,36,North,Chandigarh,0,0,48100.0,0,Active,2021-10-10,2023-09-15
116282,34,30500.0,Retired,519.0,54.5,Home Loan,2331000.0,16.28,48,South,Chennai,0,1,1869400.0,0,Active,2024-04-07,2025-12-01
101561,40,53000.0,Salaried,659.0,8.8,Personal Loan,379000.0,14.0,12,Central,Raipur,0,1,169700.0,0,Active,2021-07-31,2023-09-24
101627,35,78300.0,Self-Employed,742.0,43.2,Personal Loan,452000.0,7.01,24,South,Chennai,0,4,247500.0,48,Delinquent,2024-05-11,2025-10-24
117127,44,101700.0,Salaried,676.0,37.7,Education Loan,286000.0,14.03,180,North,Chandigarh,2,1,46800.0,0,Active,2022-12-05,2024-10-17
111254,48,98800.0,Retired,652.0,13.1,Education Loan,1022000.0,10.73,84,North,Lucknow,0,0,0.0,0,Closed,2023-01-04,2025-05-12
119884,58,50100.0,Salaried,766.0,45.5,Business Loan,1864000.0,11.99,36,North,Lucknow,0,0,1763700.0,0,Active,2021-07-30,2023-07-28
118264,39,26300.0,Business Owner,,-16.5,Auto Loan,751000.0,14.2,24,East,Kolkata,0,1,367300.0,0,Active,2024-02-26,2026-03-06
103147,32,34600.0,Salaried,,6.7,Auto Loan,901000.0,10.61,12,Central,Raipur,0,1,0.0,0,Closed,2023-03-04,2024-12-18
107933,38,28900.0,Salaried,579.0,58.9,Home Loan,3367000.0,12.22,24,East,Bhubaneswar,0,2,2865200.0,0,Active,2023-10-07,2024-03-13
109475,18,140400.0,Salaried,651.0,20.0,Credit Card,181000.0,6.0,12,Central,Nagpur,0,1,69800.0,0,Active,2024-09-16,2025-08-08
116992,55,135400.0,Retired,695.0,29.1,Education Loan,646000.0,8.31,48,Central,Raipur,0,1,92400.0,0,Active,2022-08-17,2023-01-22
118262,38,50900.0,Salaried,677.0,32.9,Credit Card,115000.0,6.0,36,Central,Bhopal,0,1,26700.0,0,Active,2021-08-01,2023-04-16
114466,29,19500.0,Retired,651.0,3.3,Auto Loan,842000.0,9.02,180,South,Bengaluru,0,1,304800.0,0,Active,2024-02-03,2026-02-06
108698,23,97500.0,SELF EMPLOYED,764.0,45.1,Education Loan,1158000.0,13.98,60,East,Patna,0,1,191400.0,0,Active,2023-12-20,2025-05-14
103933,51,72700.0,Self-Employed,616.0,36.7,Credit Card,127000.0,10.52,24,Central,Bhopal,2,0,15600.0,0,Active,2021-02-09,2022-07-09
120314,39,46200.0,Salaried,674.0,51.1,Personal Loan,333000.0,9.05,12,North,Lucknow,0,0,263500.0,0,Active,2021-04-08,2022-12-24
111399,40,45100.0,Salaried,771.0,34.1,Personal Loan,390000.0,10.18,180,Central,Nagpur,1,2,187100.0,0,Active,27-Nov-2024,2026-05-26
115776,25,61200.0,Salaried,723.0,25.5,Personal Loan,236000.0,13.6,24,East,Bhubaneswar,2,1,155000.0,0,Active,2022-12-18,2025-01-21
104037,46,24100.0,Salaried,669.0,49.3,Home Loan,4796000.0,12.12,120,Central,Bhopal,0,1,1312500.0,0,Active,2022-07-31,2022-10-09
103900,45,34900.0,Business Owner,737.0,38.0,Personal Loan,425000.0,16.14,60,South,Bengaluru,0,2,230900.0,0,Active,2021-05-28,2022-02-23
101064,19,46000.0,Business Owner,816.0,30.1,Credit Card,141000.0,11.26,120, West,Mumbai,1,1,0.0,0,Closed,2024-06-03,2026-01-16
100369,41,14300.0,Business Owner,563.0,50.0,Personal Loan,238000.0,12.63,84,West,Ahmedabad,0,4,177000.0,0,Active,2024-02-11,2024-06-25
116171,27,40000.0,Salaried,619.0,52.5,Education Loan,891000.0,12.93,120,Central,Nagpur,0,4,397200.0,0,Active,2024-09-06,2025-04-05
108199,66,79900.0,Business Owner,615.0,49.9,Credit Card,147000.0,8.78,240,North,Lucknow,0,1,137500.0,0,Active,2023-08-10,2024-03-06
118457,65,134000.0,Salaried,570.0,26.5,Credit Card,144000.0,8.5,24,North,Delhi,0,3,0.0,0,Closed,2023-01-01,2025-05-23
120999,43,106600.0,Self-Employed,635.0,32.8,Credit Card,215000.0,12.13,240,Central,Nagpur,0,1,154700.0,0,Active,2024-11-21,2025-01-20
110873,48,33300.0,Self-Employed,674.0,5.2,Personal Loan,500000.0,10.61,180,East,Kolkata,0,3,450900.0,0,Active,2023-04-10,2025-05-22
100982,45,78900.0,Salaried,563.0,28.0,Education Loan,865000.0,9.7,12,West,Mumbai,0,0,297600.0,0,Active,2024-05-14,2025-04-06
114305,36,66100.0,Self-Employed,735.0,35.1,Auto Loan,1120000.0,15.44,240,West,Ahmedabad,3,0,0.0,0,Closed,2022-09-20,2024-02-19
104859,42,34600.0,Retired,725.0,30.7,Credit Card,184000.0,14.04,24,West,Pune,0,2,117100.0,11,Delinquent,2023-05-28,2024-01-25
111110,24,35400.0,Salaried,707.0,16.6,Home Loan,2853000.0,14.59,84,East,Bhubaneswar,2,2,1289100.0,0,Active,2024-08-08,2026-08-08
111540,56,89300.0,Salaried,792.0,23.8,Auto Loan,939000.0,12.32,120,South,Chennai,0,1,135200.0,0,Active,2023-01-15,2024-05-06
106131,44,92300.0,Salaried,664.0,33.9,Personal Loan,369000.0,12.93,120,West,Pune,2,0,170300.0,0,Active,2021-02-05,2022-12-09
103554,70,69000.0,Business Owner,622.0,33.1,Home Loan,4109000.0,14.5,36,South,Chennai,0,1,1346700.0,0,Active,2024-03-29,2024-10-06
118289,28,58600.0,Salaried,822.0,14.0,Personal Loan,245000.0,11.4,24,North,Lucknow,0,1,183800.0,0,Active,2021-01-03,2021-12-12
114735,41,46500.0,Salaried,759.0,27.0,Education Loan,398000.0,11.97,12,South,Chennai,0,1,140400.0,0,Active,2022-11-23,2022-12-23
100746,31,24900.0,Salaried,824.0,39.7,Home Loan,3259000.0,12.24,60,Central,Bhopal,0,1,2078900.0,0,Active,2023-10-06,2024-01-27
116633,53,53700.0,Self-Employed,722.0,42.6,Auto Loan,516000.0,12.31,240,West,Pune,0,0,390900.0,0,Active,2024-01-11,2024-11-12
108741,31,23800.0,Retired,777.0,34.9,Credit Card,190000.0,16.21,36,East,Bhubaneswar,0,2,179300.0,0,Active,2022-02-10,2023-06-03
109328,53,27900.0,Salaried,689.0,27.4,Education Loan,242000.0,6.0,240,East,Bhubaneswar,0,1,218600.0,0,Active,2022-12-28,2025-02-13
116891,44,23400.0,Salaried,601.0,20.3,Credit Card,40000.0,7.24,240,South,Hyderabad,0,2,37700.0,0,Active,2022-06-04,2022-07-13
106782,40,57400.0,Salaried,574.0,42.1,Personal Loan,341000.0,10.99,84,East,Kolkata,0,1,0.0,0,Closed,2022-03-09,2023-08-27
102079,38,36500.0,Salaried,656.0,32.5,Home Loan,4057000.0,6.84,12,South,Bengaluru,1,0,0.0,0,Closed,2023-08-21,2026-01-06
115239,33,60900.0,Self-Employed,413.0,57.0,Credit Card,213000.0,13.93,36,Central,Raipur,0,2,135400.0,0,Active,2023-07-08,2023-12-13
119408,24,65700.0,Self-Employed,542.0,30.4,Education Loan,1004000.0,10.94,120,Central,Bhopal,0,1,580400.0,0,Active,2023-02-14,2024-08-07
107237,37,22300.0,Salaried,545.0,48.4,Credit Card,242000.0,17.07,48,South,Bengaluru,0,2,129700.0,0,Active,2023-04-06,2025-01-16
116793,44,55100.0,Salaried,764.0,41.9,Credit Card,170000.0,9.09,24,East,Bhubaneswar,0,1,74100.0,0,Active,2022-05-25,2024-06-25
111137,28,30500.0,Salaried,661.0,39.2,Education Loan,926000.0,17.83,120,East,Kolkata,0,3,0.0,0,Closed,2022-06-06,2024-03-12
116601,46,137400.0,Salaried,725.0,9.8,Education Loan,834000.0,13.13,12,South,Chennai,0,2,600000.0,0,Active,2024-12-04,2026-07-07
116788,55,31800.0,Retired,756.0,40.8,Personal Loan,254000.0,15.35,36,east,Bhubaneswar,0,0,108400.0,0,Active,2021-08-30,2022-11-29
119252,25,39300.0,Salaried,664.0,17.1,Auto Loan,899000.0,16.17,12,East,Patna,1,1,0.0,0,Closed,2021-08-27,2023-03-02
118528,41,44900.0,Retired,600.0,39.8,Home Loan,2549000.0,6.0,48,North,Chandigarh,1,3,1649100.0,44,Delinquent,2021-11-11,2022-11-05
114054,29,62900.0,Salaried,610.0,22.4,Education Loan,1021000.0,6.47,240,South,Bengaluru,0,2,609700.0,0,Active,2022-12-06,2024-05-05
106398,25,27700.0,Business Owner,646.0,27.9,Education Loan,653000.0,14.44,120,East,Bhubaneswar,0,1,0.0,0,Closed,2024-09-15,2027-01-21
104809,57,,Retired,440.0,34.5,Auto Loan,1131000.0,9.53,48,South,Hyderabad,2,1,1012800.0,0,Active,2024-02-19,2025-11-09
114202,42,48500.0,Salaried,598.0,57.4,Auto Loan,810000.0,8.95,60,South,Chennai,0,2,428500.0,97,Default,2021-03-12,2022-08-26
108690,42,85500.0,Self-Employed,549.0,56.6,Personal Loan,263000.0,9.7,240,East,Patna,0,6,223200.0,87,Delinquent,2024-04-27,2024-08-16
106080,56,188400.0,Self-Employed,656.0,44.1,Education Loan,892000.0,13.33,240,West,Mumbai,0,2,132200.0,0,Active,2022-07-09,2024-06-27
107868,50,34200.0,Business Owner,,41.8,Education Loan,1060000.0,19.26,24,East,Bhubaneswar,0,0,348500.0,0,Active,2022-08-14,2023-10-02
119325,64,65700.0,Salaried,645.0,25.5,Personal Loan,306000.0,9.09,36,West,Mumbai,0,3,163400.0,0,Active,2023-03-22,2025-02-10
104540,49,68500.0,Salaried,742.0,44.2,Personal Loan,351000.0,12.73,180,South,Hyderabad,0,0,138200.0,0,Active,2021-07-09,2022-12-24
112732,47,56600.0,Business Owner,573.0,20.6,Credit Card,166000.0,18.03,120,North,Delhi,0,0,0.0,0,Closed,2023-09-29,2024-07-25
109690,44,103900.0,Salaried,698.0,19.2,Auto Loan,477000.0,10.0,120,South,Chennai,0,2,0.0,0,Closed,2022-05-25,2024-03-24
108149,43,96900.0,,785.0,35.5,Auto Loan,844000.0,6.36,60,North,Chandigarh,0,1,814300.0,103,Default,2021-09-05,2023-05-28
113712,27,55200.0,Self-Employed,638.0,22.4,Personal Loan,411000.0,13.51,120,south,Bengaluru,3,1,327400.0,43,Default,2022-06-20,2024-05-05
104384,42,82600.0,Unemployed,603.0,38.6,Education Loan,303000.0,11.65,84,South,Chennai,0,4,138600.0,0,Active,2024-05-15,2026-01-22
100466,37,85700.0,Self-Employed,848.0,18.7,Education Loan,1013000.0,11.26,24,Central,Raipur,0,0,745100.0,0,Active,2021-03-03,2023-04-16
118752,39,123800.0,Unemployed,590.0,52.5,Personal Loan,205000.0,16.7,120,North,Delhi,3,3,167000.0,0,Active,2024-07-24,2024-12-31
114602,63,38600.0,Retired,555.0,34.4,Personal Loan,484000.0,16.85,180,South,Bengaluru,0,1,0.0,0,Closed,2021-05-26,2022-01-26
119581,29,107400.0,Salaried,484.0,78.3,Credit Card,152000.0,9.2,60,South,Hyderabad,0,0,104300.0,0,Active,2022-03-11,2023-10-16
103175,28,34700.0,Salaried,553.0,51.5,Personal Loan,558000.0,9.42,60,West,Pune,1,0,0.0,0,Closed,2023-03-23,2025-05-26
109228,32,34700.0,Salaried,,5.5,Personal Loan,311000.0,12.19,120,North,Delhi,0,4,250500.0,0,Active,2023-08-15,2024-04-28
120908,41,,Salaried,729.0,45.0,Credit Card,145000.0,14.27,180,West,Ahmedabad,0,1,99800.0,0,Active,2021-04-29,2023-04-09
119006,58,12900.0,Salaried,718.0,43.8,Home Loan,958000.0,11.38,12,East,Kolkata,0,3,0.0,0,Closed,2023-05-07,2023-11-05
100126,66,46400.0,Salaried,574.0,24.4,Home Loan,5471000.0,13.36,180,Central,Bhopal,1,1,0.0,0,Closed,2021-01-29,2021-09-01
106082,44,97200.0,Salaried,480.0,38.3,Personal Loan,218000.0,18.47,48,West,Ahmedabad,0,0,116000.0,0,Active,2022-06-02,2022-12-30
113137,35,22300.0,,694.0,37.4,Personal Loan,533000.0,14.58,60,West,Mumbai,1,1,256500.0,0,Active,2021-12-04,2022-07-07
114588,34,50500.0,Unemployed,537.0,43.4,Home Loan,3578000.0,14.7,180,North,Chandigarh,0,2,908200.0,0,Active,2022-12-23,2024-01-02
116781,53,46800.0,Retired,613.0,16.8,Credit Card,142000.0,12.58,36,East,Kolkata,0,1,76700.0,0,Active,2024-04-01,2024-10-25
120913,36,227600.0,Salaried,733.0,26.5,Personal Loan,283000.0,9.57,84,South,Chennai,0,1,88600.0,0,Active,2021-11-11,2024-01-14
117835,44,56500.0,Self-Employed,609.0,63.7,Home Loan,3824000.0,9.15,60,North,Lucknow,0,0,0.0,0,CLOSED,2024-04-29,2026-10-13
112625,18,46300.0,Salaried,560.0,56.6,Home Loan,3271000.0,12.26,120,Central,Nagpur,0,2,2763700.0,22,Delinquent,02-23-2022,2022-07-19
112682,42,37700.0,Self-Employed,652.0,58.7,Credit Card,87000.0,14.14,84,North,Chandigarh,0,1,84800.0,56,Default,2023-02-18,2023-05-26
107040,31,41200.0,Salaried,646.0,23.1,Auto Loan,948000.0,10.24,180,Central,Bhopal,0,0,547900.0,0,Active,2021-02-21,2022-05-11
103346,60,48800.0,Retired,685.0,42.1,Personal Loan,568000.0,8.43,84,East,Patna,1,1,286600.0,88,Delinquent,2022-07-20,2023-08-31
101757,38,85500.0,Unemployed,708.0,45.7,Credit Card,179000.0,10.3,180,West,Ahmedabad,0,1,92700.0,0,Active,2022-04-16,2023-10-18
105420,26,59500.0,Self-Employed,666.0,30.0,Home Loan,4192000.0,6.0,120,,Pune,0,3,0.0,0,Closed,2021-04-13,2021-11-06
107317,29,83700.0,Salaried,731.0,50.4,Education Loan,1346000.0,11.69,60,Central,Bhopal,0,2,992300.0,0,Active,2023-10-24,2024-09-02
114577,37,32600.0,Unemployed,444.0,45.7,Education Loan,903000.0,13.91,60,Central,Raipur,0,1,768200.0,0,Active,2022-10-04,2023-04-24
104828,50,53600.0,Salaried,627.0,1.7,Education Loan,863000.0,14.75,240,South,Bengaluru,0,1,725300.0,0,Active,2023-03-29,2024-01-12
103112,37,7900.0,Self-Employed,779.0,49.2,Credit Card,174000.0,15.47,120,West,Pune,0,4,0.0,0,Closed,2024-01-06,2026-03-22
116336,18,59100.0,Salaried,592.0,1.9,Auto Loan,521000.0,10.13,12,South,Chennai,1,1,0.0,0,Closed,2023-09-27,2025-11-19
105435,48,220500.0,Business Owner,398.0,65.2,Credit Card,159000.0,8.35,12,Central,Nagpur,0,0,136900.0,15,Delinquent,2021-05-12,2023-06-22
103347,37,133900.0,Salaried,564.0,47.2,Home Loan,4857000.0,8.91,120,East,Patna,0,0,0.0,0,CLOSED,2023-05-13,2024-09-24
118191,37,88600.0,Business Owner,781.0,44.0,Home Loan,3889000.0,14.53,180,Central,Raipur,0,1,1351400.0,0,Active,2024-01-05,2024-06-06
101062,18,52700.0,Self-Employed,583.0,39.2,Home Loan,5765000.0,8.6,84,North,Delhi,0,1,1897700.0,0,Active,2024-11-24,2026-05-17
103966,44,31800.0,Salaried,553.0,18.5,Home Loan,3127000.0,16.0,60,South,Chennai,0,2,2936200.0,0,Active,2023-03-16,2024-03-26
115640,26,56300.0,,718.0,43.6,Personal Loan,437000.0,7.72,24,South,Bengaluru,0,0,316300.0,42,Delinquent,2023-07-11,2023-09-06
103820,26,55600.0,Unemployed,525.0,33.6,Home Loan,2693000.0,6.0,48,West,Mumbai,0,0,0.0,0,Closed,2021-06-19,2023-05-05
107790,54,44400.0,Self-Employed,712.0,17.8,Education Loan,1275000.0,13.89,180,West,Pune,0,2,1032800.0,0,Active,2023-01-21,2024-11-15
103319,53,23700.0,Business Owner,541.0,73.3,Business Loan,13138977.893430727,14.45,180,East,Patna,1,2,1448000.0,0,Active,2024-02-18,2026-01-11
102084,18,55500.0,Self-Employed,630.0,44.6,Credit Card,176000.0,7.47,48,East,Bhubaneswar,0,0,164500.0,20,Delinquent,2023-10-21,2025-02-13
105762,46,64900.0,Self-Employed,640.0,28.3,Personal Loan,543000.0,11.04,12,East,Kolkata,0,0,193900.0,0,Active,2023-09-22,2024-05-25
111297,30,21200.0,Self-Employed,588.0,9.9,Auto Loan,1045000.0,11.79,12,East,Bhubaneswar,1,0,673300.0,0,Active,2024-04-12,2025-04-04
101849,52,38600.0,Salaried,691.0,55.4,Education Loan,909000.0,13.58,84,North,Chandigarh,2,0,793700.0,92,Default,2022-12-08,2023-12-25
105303,50,81100.0,Retired,642.0,21.9,Credit Card,153000.0,10.46,36,North,Lucknow,0,1,132300.0,0,Active,2022-04-13,2023-01-30
111852,42,35900.0,Salaried,630.0,45.7,Personal Loan,475000.0,14.8,84,South,Chennai,0,1,308700.0,43,Default,2021-04-04,2022-01-24
104677,48,139400.0,Salaried,606.0,48.2,Credit Card,142000.0,12.33,36,North,Lucknow,0,2,114000.0,175,Default,2022-01-25,2023-02-27
101990,45,74700.0,Salaried,562.0,38.6,Auto Loan,825000.0,14.44,36,South,Hyderabad,0,3,429400.0,0,Active,2022-11-01,2024-03-02
115499,53,84800.0,Salaried,662.0,28.0,Home Loan,2065000.0,12.73,12,South,Chennai,0,1,882200.0,0,Active,2024-10-08,2025-10-03
114366,54,78600.0,Unemployed,673.0,49.5,Credit Card,105000.0,6.08,60,North,Delhi,2,1,0.0,0,Closed,2023-07-18,2025-03-02
114836,39,65100.0,Salaried,601.0,60.5,Home Loan,3932000.0,6.0,120,Central,Nagpur,0,2,956200.0,0,Active,2023-06-19,2023-12-20
113501,45,89600.0,Salaried,754.0,24.0,Credit Card,130000.0,15.47,36,West,Pune,2,1,99500.0,53,Delinquent,2024-02-17,2025-07-04
114930,41,64300.0,Salaried,579.0,68.0,Credit Card,74000.0,13.85,180,Central,Nagpur,0,2,60700.0,80,Delinquent,2022-09-18,2024-07-25
