Customer_ID,Age,Income,Employment_Type,Credit_Score,DTI,Loan_Type,Loan_Amount,Interest_Rate,Loan_Term_Months,Region,Branch,Previous_Defaults,Late_Payments,Outstanding_Amount,Days_Past_Due,Loan_Status,Application_Date,Payment_Date,Age_Group,Income_Band,Credit_Score_Band,DTI_Band,Is_Delinquent,Is_Default,Loan_to_Income_Ratio,Outstanding_Pct,EMI_Estimate,Application_Year,Application_Month,Is_Overdue_30plus,Is_Overdue_90plus,Risk_Points,Risk_Segment
103220,49,205000.0,Salaried,617,41.1,Credit Card,109000.0,7.42,120,North,Lucknow,0,0,26200.0,0,Active,2023-07-24,2025-09-18,46-55,<3L,Fair (580-669),High (36-50%),0,0,0.53,24.0,1289.0,2023,2023-07,0,0,4,Medium Risk
111325,46,48600.0,Self-Employed,621,13.9,Personal Loan,238000.0,12.49,120,East,Patna,1,3,0.0,0,Closed,2022-12-05,2024-08-17,46-55,<3L,Fair (580-669),Low (<20%),0,0,4.9,0.0,3482.0,2022,2022-12,0,0,5,Medium Risk
121418,58,37000.0,Business Owner,659,3.4,Credit Card,91000.0,16.66,120,East,Bhubaneswar,0,4,47600.0,0,Active,2023-01-14,2024-12-07,56-65,<3L,Fair (580-669),Low (<20%),0,0,2.46,52.3,1562.0,2023,2023-01,0,0,3,Medium Risk
113085,38,33500.0,Salaried,830,21.4,Education Loan,1063000.0,18.38,24,Central,Bhopal,0,1,452400.0,0,Active,2024-09-05,2026-02-17,36-45,<3L,Excellent (800-900),Moderate (20-36%),0,0,31.73,42.6,53265.0,2024,2024-09,0,0,1,Low Risk
101039,43,71300.0,Salaried,726,18.5,Business Loan,2179000.0,16.68,60,West,Pune,0,0,438000.0,0,Active,2022-04-13,2023-06-25,36-45,<3L,Good (670-739),Low (<20%),0,0,30.56,20.1,53780.0,2022,2022-04,0,0,1,Low Risk
100304,47,95200.0,Salaried,573,28.0,Auto Loan,691000.0,13.57,180,West,Mumbai,0,2,374300.0,196,Default,2023-07-16,2024-09-29,46-55,<3L,Poor (300-579),Moderate (20-36%),1,1,7.26,54.2,9004.0,2023,2023-07,1,1,4,Medium Risk
117825,53,94800.0,Self-Employed,760,35.9,Credit Card,42000.0,13.32,24,South,Chennai,0,3,0.0,0,Closed,2021-06-08,2023-06-15,46-55,<3L,Very Good (740-799),Moderate (20-36%),0,0,0.44,0.0,2003.0,2021,2021-06,0,0,2,Low Risk
121443,40,42700.0,Salaried,565,29.5,Credit Card,182000.0,13.78,36,North,Delhi,1,2,120300.0,0,Active,2024-02-22,2025-10-05,36-45,<3L,Poor (300-579),Moderate (20-36%),0,0,4.26,66.1,6201.0,2024,2024-02,0,0,6,High Risk
119534,36,38200.0,Self-Employed,631,5.9,Personal Loan,469000.0,10.61,12,South,Hyderabad,0,3,78800.0,28,Delinquent,2024-02-29,2025-12-31,36-45,<3L,Fair (580-669),Low (<20%),1,0,12.28,16.8,41366.0,2024,2024-02,0,0,3,Medium Risk
108715,53,110600.0,Salaried,755,32.4,Home Loan,3761000.0,10.21,12,North,Lucknow,0,0,2316400.0,0,Active,2023-03-12,2024-10-27,46-55,<3L,Very Good (740-799),Moderate (20-36%),0,0,34.01,61.6,331019.0,2023,2023-03,0,0,1,Low Risk
100930,39,50700.0,Self-Employed,757,26.7,Credit Card,193000.0,15.32,84,West,Pune,0,0,89400.0,0,Active,2024-09-28,2025-07-17,36-45,<3L,Very Good (740-799),Moderate (20-36%),0,0,3.81,46.3,3759.0,2024,2024-09,0,0,1,Low Risk
108894,27,61000.0,Retired,625,10.8,Personal Loan,322000.0,10.38,120,Central,Bhopal,0,2,96400.0,22,Delinquent,2022-03-11,2022-07-09,26-35,<3L,Fair (580-669),Low (<20%),1,0,5.28,29.9,4323.0,2022,2022-03,0,0,2,Low Risk
119012,37,60300.0,Salaried,733,30.7,Credit Card,193000.0,6.0,48,North,Delhi,0,1,0.0,0,Closed,2022-10-22,2024-06-07,36-45,<3L,Good (670-739),Moderate (20-36%),0,0,3.2,0.0,4533.0,2022,2022-10,0,0,2,Low Risk
103211,54,23100.0,Salaried,536,66.1,Personal Loan,396000.0,10.67,240,North,Chandigarh,1,2,189700.0,0,Active,2024-08-26,2024-11-08,46-55,<3L,Poor (300-579),Very High (>50%),0,0,17.14,47.9,3999.0,2024,2024-08,0,0,8,High Risk
117533,36,35900.0,Self-Employed,623,86.0,Home Loan,4446000.0,8.78,48,North,Lucknow,0,0,2112700.0,0,Active,2021-08-21,2022-12-16,36-45,<3L,Fair (580-669),Very High (>50%),0,0,123.84,47.5,110175.0,2021,2021-08,0,0,5,Medium Risk
118460,53,109500.0,Unemployed,597,36.8,Credit Card,242000.0,11.5,120,South,Chennai,0,1,159100.0,0,Active,2023-05-17,2024-01-14,46-55,<3L,Fair (580-669),High (36-50%),0,0,2.21,65.7,3402.0,2023,2023-05,0,0,4,Medium Risk
116844,41,31900.0,Salaried,803,32.3,Credit Card,121000.0,9.02,60,East,Patna,0,3,0.0,0,Closed,2024-12-16,2025-10-24,36-45,<3L,Excellent (800-900),Moderate (20-36%),0,0,3.79,0.0,2513.0,2024,2024-12,0,0,2,Low Risk
117859,50,46900.0,Salaried,842,44.9,Auto Loan,820000.0,11.81,84,Central,Bhopal,0,2,0.0,0,Closed,2024-09-06,2025-10-02,46-55,<3L,Excellent (800-900),High (36-50%),0,0,17.48,0.0,14392.0,2024,2024-09,0,0,2,Low Risk
118531,49,145800.0,Salaried,551,66.6,Education Loan,560000.0,11.23,84,East,Bhubaneswar,0,2,0.0,0,Closed,2023-03-06,2025-03-13,46-55,<3L,Poor (300-579),Very High (>50%),0,0,3.84,0.0,9656.0,2023,2023-03,0,0,6,High Risk
105880,44,41300.0,Salaried,644,36.3,Home Loan,2730000.0,14.28,240,South,Hyderabad,0,1,820500.0,0,Active,2023-11-02,2025-02-01,36-45,<3L,Fair (580-669),High (36-50%),0,0,66.1,30.1,34505.0,2023,2023-11,0,0,4,Medium Risk
109776,59,31300.0,Self-Employed,544,56.7,Credit Card,46000.0,8.92,84,Central,Bhopal,0,1,11700.0,0,Active,2023-06-04,2025-07-17,56-65,<3L,Poor (300-579),Very High (>50%),0,0,1.47,25.4,738.0,2023,2023-06,0,0,6,High Risk
105430,19,70100.0,Self-Employed,601,30.9,Auto Loan,1301000.0,7.19,60,North,Lucknow,0,2,1209100.0,0,Active,2023-08-19,2024-10-11,18-25,<3L,Fair (580-669),Moderate (20-36%),0,0,18.56,92.9,25878.0,2023,2023-08,0,0,3,Medium Risk
106742,35,114100.0,Salaried,466,52.8,Credit Card,148000.0,14.29,84,East,Bhubaneswar,0,2,36000.0,0,Active,2022-11-17,2023-03-12,26-35,<3L,Poor (300-579),Very High (>50%),0,0,1.3,24.3,2797.0,2022,2022-11,0,0,6,High Risk
105140,32,57500.0,Salaried,546,37.7,Auto Loan,984000.0,8.94,60,West,Ahmedabad,1,2,701600.0,0,Active,2024-08-08,2025-08-21,26-35,<3L,Poor (300-579),High (36-50%),0,0,17.11,71.3,20398.0,2024,2024-08,0,0,7,High Risk
119333,51,30500.0,Salaried,634,17.5,Education Loan,751000.0,10.68,180,Central,Nagpur,0,2,95700.0,0,Active,2021-01-09,2022-03-04,46-55,<3L,Fair (580-669),Low (<20%),0,0,24.62,12.7,8386.0,2021,2021-01,0,0,2,Low Risk
112196,46,54450.0,Salaried,644,28.6,Auto Loan,906000.0,12.41,240,North,Delhi,0,1,542800.0,47,Delinquent,2022-08-16,2024-03-09,46-55,<3L,Fair (580-669),Moderate (20-36%),1,0,16.64,59.9,10236.0,2022,2022-08,1,0,3,Medium Risk
111494,56,26400.0,Salaried,650,38.1,Home Loan,4446000.0,6.51,84,West,Ahmedabad,0,2,0.0,0,Closed,2021-10-18,2024-02-10,56-65,<3L,Fair (580-669),High (36-50%),0,0,168.41,0.0,66042.0,2021,2021-10,0,0,4,Medium Risk
107841,39,57300.0,Salaried,524,50.5,Education Loan,1120000.0,12.63,48,West,Pune,0,2,643100.0,31,Delinquent,2021-08-25,2021-12-07,36-45,<3L,Poor (300-579),Very High (>50%),1,0,19.55,57.4,29842.0,2021,2021-08,1,0,6,High Risk
120398,48,142300.0,Salaried,632,34.9,Personal Loan,168000.0,11.57,48,East,Bhubaneswar,0,0,56200.0,0,Active,2023-09-12,2024-11-28,46-55,<3L,Fair (580-669),Moderate (20-36%),0,0,1.18,33.5,4389.0,2023,2023-09,0,0,3,Medium Risk
112231,44,40700.0,Business Owner,718,40.8,Personal Loan,370000.0,11.46,36,South,Chennai,0,2,109900.0,0,Active,2022-08-13,2023-05-11,36-45,<3L,Good (670-739),High (36-50%),0,0,9.09,29.7,12194.0,2022,2022-08,0,0,3,Medium Risk
105342,45,52400.0,Salaried,528,34.9,Auto Loan,610000.0,12.56,60,North,Delhi,0,1,68800.0,29,Delinquent,2023-04-17,2024-11-17,36-45,<3L,Poor (300-579),Moderate (20-36%),1,0,11.64,11.3,13742.0,2023,2023-04,0,0,4,Medium Risk
115360,29,43300.0,Salaried,572,36.2,Auto Loan,654000.0,6.0,12,East,Patna,0,1,459700.0,0,Active,2023-08-14,2025-05-16,26-35,<3L,Poor (300-579),High (36-50%),0,0,15.1,70.3,56287.0,2023,2023-08,0,0,5,Medium Risk
108176,53,67700.0,Salaried,731,8.8,Home Loan,2461000.0,15.58,240,South,Chennai,1,1,840800.0,0,Active,2024-04-12,2024-07-16,46-55,<3L,Good (670-739),Low (<20%),0,0,36.35,34.2,33466.0,2024,2024-04,0,0,3,Medium Risk
103239,42,37300.0,Self-Employed,640,34.9,Personal Loan,312000.0,17.04,240,South,Bengaluru,0,4,214100.0,0,Active,2022-10-07,2024-08-30,36-45,<3L,Fair (580-669),Moderate (20-36%),0,0,8.36,68.6,4586.0,2022,2022-10,0,0,4,Medium Risk
106866,52,38400.0,Salaried,791,44.0,Auto Loan,679000.0,9.59,180,South,Hyderabad,0,0,397600.0,0,Active,2023-11-16,2025-03-31,46-55,<3L,Very Good (740-799),High (36-50%),0,0,17.68,58.6,7127.0,2023,2023-11,0,0,2,Low Risk
102883,33,37300.0,Retired,529,14.2,Personal Loan,678000.0,11.73,60,East,Kolkata,0,0,0.0,0,Closed,2021-05-07,2021-09-13,26-35,<3L,Poor (300-579),Low (<20%),0,0,18.18,0.0,14989.0,2021,2021-05,0,0,3,Medium Risk
114799,19,64700.0,Unemployed,745,49.3,Home Loan,4446000.0,6.0,36,South,Bengaluru,0,1,1386700.0,70,Delinquent,2024-06-17,2024-11-24,18-25,<3L,Very Good (740-799),High (36-50%),1,0,68.72,31.2,135256.0,2024,2024-06,1,0,2,Low Risk
112083,30,35800.0,Business Owner,715,27.3,Credit Card,173000.0,11.19,84,South,Chennai,0,1,81600.0,12,Delinquent,2023-03-10,2023-12-14,26-35,<3L,Good (670-739),Moderate (20-36%),1,0,4.83,47.2,2979.0,2023,2023-03,0,0,2,Low Risk
107679,32,67600.0,Business Owner,776,47.2,Auto Loan,501000.0,6.0,120,North,Chandigarh,1,1,452300.0,14,Delinquent,2024-06-29,2025-07-20,26-35,<3L,Very Good (740-799),High (36-50%),1,0,7.41,90.3,5562.0,2024,2024-06,0,0,4,Medium Risk
100115,38,45300.0,Salaried,658,34.1,Credit Card,172000.0,12.56,48,South,Hyderabad,0,0,127000.0,0,Active,2023-12-10,2025-03-27,36-45,<3L,Fair (580-669),Moderate (20-36%),0,0,3.8,73.8,4577.0,2023,2023-12,0,0,3,Medium Risk
120006,32,32200.0,Salaried,601,30.1,Personal Loan,428000.0,9.3,36,North,Lucknow,0,3,64300.0,0,Active,2022-04-16,2023-09-12,26-35,<3L,Fair (580-669),Moderate (20-36%),0,0,13.29,15.0,13670.0,2022,2022-04,0,0,4,Medium Risk
117764,58,57800.0,Salaried,472,37.7,Credit Card,189000.0,9.41,120,South,Chennai,0,1,0.0,0,Closed,2021-05-21,2022-10-16,56-65,<3L,Poor (300-579),High (36-50%),0,0,3.27,0.0,2436.0,2021,2021-05,0,0,5,Medium Risk
105419,33,205000.0,Business Owner,563,25.1,Home Loan,4446000.0,8.23,240,East,Bhubaneswar,0,1,1731800.0,0,Active,2022-06-25,2024-03-17,26-35,<3L,Poor (300-579),Moderate (20-36%),0,0,21.69,39.0,37827.0,2022,2022-06,0,0,4,Medium Risk
104030,50,59800.0,Business Owner,693,48.1,Home Loan,1890000.0,10.32,84,North,Lucknow,1,1,0.0,0,Closed,2023-02-26,2024-12-09,46-55,<3L,Good (670-739),High (36-50%),0,0,31.61,0.0,31690.0,2023,2023-02,0,0,5,Medium Risk
118216,55,46600.0,Salaried,675,29.8,Auto Loan,931000.0,12.31,60,North,Lucknow,0,1,804900.0,0,Active,2021-09-07,2023-10-07,46-55,<3L,Good (670-739),Moderate (20-36%),0,0,19.98,86.5,20856.0,2021,2021-09,0,0,2,Low Risk
110519,21,142000.0,Unemployed,721,47.3,Personal Loan,507000.0,14.16,12,South,Bengaluru,1,2,0.0,0,Closed,2022-10-15,2024-11-17,18-25,<3L,Good (670-739),High (36-50%),0,0,3.57,0.0,45560.0,2022,2022-10,0,0,5,Medium Risk
108398,42,128100.0,Salaried,730,90.7,Personal Loan,291000.0,10.4,24,North,Delhi,0,2,139300.0,0,Active,2023-06-29,2025-07-20,36-45,<3L,Good (670-739),Very High (>50%),0,0,2.27,47.9,13482.0,2023,2023-06,0,0,4,Medium Risk
107429,42,66800.0,Salaried,596,45.2,Credit Card,232000.0,10.17,60,North,Chandigarh,0,1,100500.0,0,Active,2021-05-05,2021-09-02,36-45,<3L,Fair (580-669),High (36-50%),0,0,3.47,43.3,4949.0,2021,2021-05,0,0,4,Medium Risk
119638,44,54450.0,Salaried,677,44.8,Personal Loan,320000.0,14.46,12,North,Delhi,0,2,33200.0,0,Active,2023-08-05,2024-11-30,36-45,<3L,Good (670-739),High (36-50%),0,0,5.88,10.4,28801.0,2023,2023-08,0,0,3,Medium Risk
115609,40,205000.0,Unemployed,756,11.7,Personal Loan,331000.0,9.47,240,North,Lucknow,0,1,36700.0,0,Active,2021-12-22,2022-01-22,36-45,<3L,Very Good (740-799),Low (<20%),0,0,1.61,11.1,3079.0,2021,2021-12,0,0,0,Low Risk
121131,28,48100.0,Salaried,513,16.5,Personal Loan,359000.0,10.85,180,North,Chandigarh,0,4,79100.0,0,Active,2024-05-29,2025-09-26,26-35,<3L,Poor (300-579),Low (<20%),0,0,7.46,22.0,4047.0,2024,2024-05,0,0,4,Medium Risk
104424,51,189700.0,Salaried,661,56.2,Personal Loan,417000.0,17.35,84,Central,Raipur,0,1,172500.0,0,Active,2023-03-11,2024-02-23,46-55,<3L,Fair (580-669),Very High (>50%),0,0,2.2,41.4,8606.0,2023,2023-03,0,0,5,Medium Risk
115186,37,36300.0,Self-Employed,635,24.0,Home Loan,2621000.0,16.55,60,South,Chennai,0,0,820800.0,0,Active,2024-08-21,2026-01-25,36-45,<3L,Fair (580-669),Moderate (20-36%),0,0,72.2,31.3,64506.0,2024,2024-08,0,0,3,Medium Risk
102044,42,23800.0,Salaried,606,44.5,Auto Loan,668000.0,11.08,84,West,Pune,0,1,0.0,0,Closed,2021-06-17,2023-08-04,36-45,<3L,Fair (580-669),High (36-50%),0,0,28.07,0.0,11466.0,2021,2021-06,0,0,4,Medium Risk
116676,36,85300.0,Salaried,652,9.0,Auto Loan,886000.0,10.07,60,South,Chennai,2,1,98300.0,0,Active,2023-03-20,2024-12-28,36-45,<3L,Fair (580-669),Low (<20%),0,0,10.39,11.1,18855.0,2023,2023-03,0,0,5,Medium Risk
103793,43,33700.0,Unemployed,636,49.8,Auto Loan,899000.0,10.6,48,West,Pune,0,4,466700.0,0,Active,2024-11-07,2026-07-28,36-45,<3L,Fair (580-669),High (36-50%),0,0,26.68,51.9,23061.0,2024,2024-11,0,0,5,Medium Risk
109353,28,122000.0,Unemployed,701,45.5,Credit Card,97000.0,11.5,60,North,Chandigarh,0,0,71700.0,10,Delinquent,2023-10-18,2023-12-07,26-35,<3L,Good (670-739),High (36-50%),1,0,0.8,73.9,2133.0,2023,2023-10,0,0,3,Medium Risk
103274,49,34800.0,Salaried,654,54.9,Education Loan,1280000.0,13.67,60,Central,Nagpur,0,1,454000.0,0,Active,2021-07-31,2021-11-07,46-55,<3L,Fair (580-669),Very High (>50%),0,0,36.78,35.5,29565.0,2021,2021-07,0,0,5,Medium Risk
101881,52,35600.0,Self-Employed,697,8.1,Personal Loan,336000.0,19.66,12,East,Kolkata,1,1,292800.0,35,Delinquent,2023-11-13,2025-02-01,46-55,<3L,Good (670-739),Low (<20%),1,0,9.44,87.1,31071.0,2023,2023-11,1,0,3,Medium Risk
113383,46,105400.0,Salaried,548,54.0,Personal Loan,275000.0,8.51,12,West,Ahmedabad,0,2,112700.0,0,Active,2024-04-21,2025-06-18,46-55,<3L,Poor (300-579),Very High (>50%),0,0,2.61,41.0,23987.0,2024,2024-04,0,0,6,High Risk
109719,47,30700.0,Business Owner,806,33.7,Credit Card,120000.0,14.0,84,West,Mumbai,2,2,54800.0,0,Active,2021-06-16,2022-03-17,46-55,<3L,Excellent (800-900),Moderate (20-36%),0,0,3.91,45.7,2249.0,2021,2021-06,0,0,4,Medium Risk
116140,36,78900.0,Self-Employed,528,19.0,Auto Loan,669000.0,14.58,120,North,Delhi,1,1,289400.0,0,Active,2021-10-06,2023-07-17,36-45,<3L,Poor (300-579),Low (<20%),0,0,8.48,43.3,10622.0,2021,2021-10,0,0,5,Medium Risk
118331,40,43000.0,Salaried,675,55.5,Auto Loan,1042000.0,11.51,180,South,Hyderabad,0,1,333800.0,0,Active,2024-04-04,2025-07-12,36-45,<3L,Good (670-739),Very High (>50%),0,0,24.23,32.0,12179.0,2024,2024-04,0,0,4,Medium Risk
105302,36,31900.0,Salaried,744,59.8,Personal Loan,453000.0,12.03,12,South,Hyderabad,1,2,0.0,0,Closed,2021-11-14,2023-05-17,36-45,<3L,Very Good (740-799),Very High (>50%),0,0,14.2,0.0,40255.0,2021,2021-11,0,0,5,Medium Risk
115161,30,28400.0,Self-Employed,669,18.4,Education Loan,1566000.0,15.98,240,North,Chandigarh,0,1,199000.0,9,Delinquent,2024-03-19,2024-05-11,26-35,<3L,Fair (580-669),Low (<20%),1,0,55.14,12.7,21764.0,2024,2024-03,0,0,2,Low Risk
112260,49,42500.0,Unemployed,493,28.8,Personal Loan,562000.0,15.18,120,Central,Raipur,0,1,0.0,0,Closed,2023-08-10,2024-10-18,46-55,<3L,Poor (300-579),Moderate (20-36%),0,0,13.22,0.0,9129.0,2023,2023-08,0,0,4,Medium Risk
114887,38,39900.0,Salaried,676,51.2,Credit Card,139000.0,10.75,12,East,Bhubaneswar,2,0,40700.0,0,Active,2022-10-14,2024-10-22,36-45,<3L,Good (670-739),Very High (>50%),0,0,3.48,29.3,12269.0,2022,2022-10,0,0,7,High Risk
115696,38,62800.0,Salaried,685,27.1,Auto Loan,638000.0,11.4,12,West,Ahmedabad,0,0,335100.0,0,Active,2021-05-01,2022-09-09,36-45,<3L,Good (670-739),Moderate (20-36%),0,0,10.16,52.5,56507.0,2021,2021-05,0,0,2,Low Risk
110856,31,48500.0,Business Owner,762,38.9,Home Loan,2730000.0,15.04,84,East,Patna,0,1,933300.0,0,Active,2022-12-24,2023-02-02,26-35,<3L,Very Good (740-799),High (36-50%),0,0,56.29,34.2,52741.0,2022,2022-12,0,0,2,Low Risk
108277,70,24100.0,Salaried,565,34.0,Auto Loan,920000.0,6.1,24,South,Chennai,2,0,256900.0,0,Active,2023-07-16,2025-01-08,65+,<3L,Poor (300-579),Moderate (20-36%),0,0,38.17,27.9,40816.0,2023,2023-07,0,0,7,High Risk
103879,22,91600.0,Salaried,623,52.7,Personal Loan,246000.0,8.03,84,West,Mumbai,0,1,150800.0,0,Active,2024-06-27,2025-06-12,18-25,<3L,Fair (580-669),Very High (>50%),0,0,2.69,61.3,3838.0,2024,2024-06,0,0,5,Medium Risk
113087,54,39100.0,Salaried,572,49.5,Education Loan,784000.0,12.35,240,Central,Nagpur,0,2,0.0,0,Closed,2023-11-09,2025-05-23,46-55,<3L,Poor (300-579),High (36-50%),0,0,20.05,0.0,8825.0,2023,2023-11,0,0,5,Medium Risk
116345,30,33700.0,Retired,755,17.9,Business Loan,2284000.0,10.2,12,Central,Nagpur,0,0,273600.0,0,Active,2022-03-15,2023-12-08,26-35,<3L,Very Good (740-799),Low (<20%),0,0,67.77,12.0,201012.0,2022,2022-03,0,0,0,Low Risk
109270,35,135700.0,Salaried,522,33.1,Auto Loan,588000.0,8.45,36,Central,Nagpur,1,3,127500.0,54,Delinquent,2023-02-21,2023-03-26,26-35,<3L,Poor (300-579),Moderate (20-36%),1,0,4.33,21.7,18548.0,2023,2023-02,1,0,7,High Risk
105919,48,43300.0,Salaried,616,6.2,Personal Loan,592000.0,15.94,120,West,Ahmedabad,0,2,559400.0,0,Active,2024-09-01,2026-03-24,46-55,<3L,Fair (580-669),Low (<20%),0,0,13.67,94.5,9895.0,2024,2024-09,0,0,2,Low Risk
108847,36,127100.0,Salaried,546,44.8,Personal Loan,276000.0,8.52,12,West,Pune,0,1,85500.0,0,Active,2024-12-17,2025-03-09,36-45,<3L,Poor (300-579),High (36-50%),0,0,2.17,31.0,24075.0,2024,2024-12,0,0,5,Medium Risk
100443,18,43000.0,Salaried,713,27.0,Personal Loan,499000.0,12.7,84,Central,Nagpur,2,2,0.0,0,Closed,2023-05-26,2025-01-22,18-25,<3L,Good (670-739),Moderate (20-36%),0,0,11.6,0.0,8997.0,2023,2023-05,0,0,5,Medium Risk
104719,49,65200.0,Salaried,574,34.2,Personal Loan,472000.0,16.6,180,West,Pune,0,3,449100.0,43,Default,2023-10-04,2024-05-18,46-55,<3L,Poor (300-579),Moderate (20-36%),1,1,7.24,95.1,7131.0,2023,2023-10,1,0,5,Medium Risk
108842,49,36800.0,Salaried,627,53.2,Education Loan,535000.0,16.81,36,West,Mumbai,3,1,64800.0,0,Active,2023-08-16,2024-03-14,46-55,<3L,Fair (580-669),Very High (>50%),0,0,14.54,12.1,19024.0,2023,2023-08,0,0,8,High Risk
102506,30,37500.0,Salaried,618,15.0,Home Loan,3889000.0,15.0,240,South,Bengaluru,0,2,0.0,0,Closed,2022-08-16,2023-01-05,26-35,<3L,Fair (580-669),Low (<20%),0,0,103.71,0.0,51210.0,2022,2022-08,0,0,2,Low Risk
111283,36,61600.0,Salaried,524,27.4,Home Loan,1894000.0,10.79,60,West,Mumbai,0,0,1109200.0,0,Active,2022-09-22,2023-02-14,36-45,<3L,Poor (300-579),Moderate (20-36%),0,0,30.75,58.6,40982.0,2022,2022-09,0,0,4,Medium Risk
113018,53,50600.0,Salaried,750,32.4,Business Loan,2736000.0,6.0,180,South,Hyderabad,1,3,2465900.0,61,Delinquent,2024-09-07,2026-10-02,46-55,<3L,Very Good (740-799),Moderate (20-36%),1,0,54.07,90.1,23088.0,2024,2024-09,1,0,4,Medium Risk
110435,43,36900.0,Unemployed,647,32.0,Business Loan,1717000.0,9.66,84,East,Patna,0,1,0.0,0,Closed,2024-07-28,2025-05-04,36-45,<3L,Fair (580-669),Moderate (20-36%),0,0,46.53,0.0,28204.0,2024,2024-07,0,0,3,Medium Risk
108038,23,61300.0,Self-Employed,622,33.9,Home Loan,4446000.0,6.0,60,South,Bengaluru,0,2,2483400.0,80,Delinquent,2022-02-28,2022-09-11,18-25,<3L,Fair (580-669),Moderate (20-36%),1,0,72.53,55.9,85954.0,2022,2022-02,1,0,3,Medium Risk
112273,38,29200.0,Self-Employed,657,15.4,Education Loan,1037000.0,13.41,84,South,Hyderabad,0,1,234200.0,0,Active,2023-04-05,2024-12-20,36-45,<3L,Fair (580-669),Low (<20%),0,0,35.51,22.6,19097.0,2023,2023-04,0,0,2,Low Risk
115330,49,63700.0,Unemployed,531,40.8,Personal Loan,282000.0,13.58,36,North,Chandigarh,1,0,99800.0,0,Active,2023-03-27,2023-09-22,46-55,<3L,Poor (300-579),High (36-50%),0,0,4.43,35.4,9581.0,2023,2023-03,0,0,7,High Risk
119626,44,53700.0,Self-Employed,595,22.5,Auto Loan,1012000.0,6.2,24,North,Delhi,0,0,712500.0,0,Active,2023-06-29,2024-04-10,36-45,<3L,Fair (580-669),Moderate (20-36%),0,0,18.85,70.4,44944.0,2023,2023-06,0,0,3,Medium Risk
102398,28,43700.0,Salaried,762,18.8,Auto Loan,716000.0,13.36,240,West,Ahmedabad,1,0,257000.0,0,Active,2021-05-12,2023-06-08,26-35,<3L,Very Good (740-799),Low (<20%),0,0,16.38,35.9,8573.0,2021,2021-05,0,0,2,Low Risk
119875,40,104600.0,Salaried,659,38.9,Personal Loan,576000.0,16.86,120,South,Hyderabad,2,0,267200.0,0,Active,2024-12-09,2026-11-13,36-45,<3L,Fair (580-669),High (36-50%),0,0,5.51,46.4,9960.0,2024,2024-12,0,0,7,High Risk
106867,53,100800.0,Salaried,783,42.2,Personal Loan,296000.0,13.16,48,East,Patna,1,1,215600.0,4,Delinquent,2024-07-28,2024-10-16,46-55,<3L,Very Good (740-799),High (36-50%),1,0,2.94,72.8,7964.0,2024,2024-07,0,0,4,Medium Risk
107857,26,44700.0,Self-Employed,725,16.7,Business Loan,1899000.0,11.76,36,South,Hyderabad,2,2,0.0,0,Closed,2021-11-17,2023-07-14,26-35,<3L,Good (670-739),Low (<20%),0,0,42.48,0.0,62857.0,2021,2021-11,0,0,4,Medium Risk
111713,54,18000.0,Self-Employed,678,27.6,Home Loan,4446000.0,13.53,12,North,Lucknow,0,2,0.0,0,Closed,2024-10-11,2025-09-02,46-55,<3L,Good (670-739),Moderate (20-36%),0,0,247.0,0.0,398211.0,2024,2024-10,0,0,2,Low Risk
115922,33,41300.0,Self-Employed,581,42.6,Personal Loan,424000.0,12.3,48,East,Kolkata,0,2,178500.0,12,Delinquent,2023-10-08,2025-07-06,26-35,<3L,Fair (580-669),High (36-50%),1,0,10.27,42.1,11228.0,2023,2023-10,0,0,4,Medium Risk
113041,29,28700.0,Self-Employed,714,31.7,Business Loan,1369000.0,10.19,48,North,Lucknow,2,3,973800.0,0,Active,2021-06-24,2022-10-16,26-35,<3L,Good (670-739),Moderate (20-36%),0,0,47.7,71.1,34846.0,2021,2021-06,0,0,6,High Risk
113960,40,150900.0,Salaried,738,38.7,Business Loan,1997000.0,6.62,180,Central,Raipur,1,0,785300.0,0,Active,2022-09-16,2023-07-28,36-45,<3L,Good (670-739),High (36-50%),0,0,13.23,39.3,17528.0,2022,2022-09,0,0,5,Medium Risk
103021,54,26100.0,Salaried,497,32.5,Home Loan,4446000.0,7.12,24,Central,Raipur,0,4,4329900.0,17,Delinquent,2021-01-13,2023-01-27,46-55,<3L,Poor (300-579),Moderate (20-36%),1,0,170.34,97.4,199301.0,2021,2021-01,0,0,5,Medium Risk
100832,29,44000.0,Retired,622,42.6,Education Loan,1614000.0,11.35,12,East,Kolkata,0,4,689700.0,0,Active,2021-11-19,2022-03-24,26-35,<3L,Fair (580-669),High (36-50%),0,0,36.68,42.7,142912.0,2021,2021-11,0,0,5,Medium Risk
107573,32,129800.0,Salaried,626,18.4,Personal Loan,405000.0,12.03,36,Central,Raipur,2,1,0.0,0,Closed,2021-11-09,2022-11-25,26-35,<3L,Fair (580-669),Low (<20%),0,0,3.12,0.0,13458.0,2021,2021-11,0,0,5,Medium Risk
106246,46,29800.0,Retired,658,33.2,Business Loan,2695000.0,19.01,240,Central,Bhopal,0,3,531200.0,39,Delinquent,2022-03-23,2023-10-02,46-55,<3L,Fair (580-669),Moderate (20-36%),1,0,90.44,19.7,43698.0,2022,2022-03,1,0,4,Medium Risk
